,Tweet
1470,the universe is on our side b
1471, : Teyana Taylor's album listening #KTSE 
1472,rest in peace 🙏🙏🙏 I never told you how much you inspired me when you were here thank you for existing 
1473,😍😍😍 
1474,.........🔥🔥🔥🔥🔥 
1475, : My album release party tonight LIVE with  →  #NASIR
1476, : The Kids Are Our Future. NASIR out everywhere tomorrow! Executive Produced by  #NASIR 
1477,sometimes I have trouble saying no because I want to help everyon
1478,this is new for me but it’s just how I feel now. I don’t know why. I thought my ego protected me from doubters so t… 
1479,This is new for me but it’s just how I feel now. I don’t know why. I thought my ego protected me from doubters so that I wouldn’t doubt myself but there has to be a better way to do this than becoming a crazed megalomaniac
1480,Who or what is Kanye West with no ego? Just Y
1481,I killed my
1482,your pride can be and will be used against you
1483,be great without prid
1484,give without prid
1485," : Thank you for #KidsSeeGhosts ,  and  . Reborn’s meaning is as beautiful as the album artwork. Thanks a bunc…"
1486," : ""Everybody want world peace, till your niece gets shot in the dome-piece, then you go and get your own piece, hoping it'll…"
1487,😢🙏🙏🙏🙏 
1488, :  Your album #ye is an inspiration. I can completely relate to every song. I’m going through my own issues right no…
1489, : i remember tweeting about synchronicities but this whole era really takes the cake for me. this man call bipolar disorder…
1490,Leaders create leaders
1491,Supermoon YEEZY desert rat campaign shot by Eli Linnetz 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥
1492,freeeeeeeeeee 
1493,I be taking naps
1494,Bloody Dior in Wyoming hoodie 
1495,your guys writing and approach is so innovative … I love how you guys break the  wall… thank you for being innov… 
1496,I love both Deadpool movies🔥🔥🔥🔥🔥🔥🔥🔥🔥… I heard tracks in it that sound similar to mine… bro I would have cleared my music for Deadpool …
1497,Thank you to my wife for throwing me the most beautiful fun and intimate birthday party 
1498,Thank you to everyone who supported our  number  album 🙌🙌🙌🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 all love all great energy… 
1499,😢 
1500, deadly sins 
1501,We’re trying new ideas without the fear of not being perfect… It’s just a gut feeling sometimes… just making stuff with your friends…
1502,We’re here creating in real time just having fun. I hear the albums blasting out of the cars when I walk down t… 
1503,Just wanted to say I’m up in the morning working on the Nas album and I’m so humbled by all the love we’re getting… 
1504,😂 
1505,😂 
1506,Download the  app  to watch the livestream of the KIDS SEE GHOSTS listening party tonight @  PS
1507, : see if i was tryna relate to more people i would say im struggling with loving myself because that seems like a common…
1508," : BREAKING: Alice Marie Johnson has just been released from prison after Trump commuted her sentence. ""I'm just so thankful. I feel…"
1509, : BREAKING: President Trump has granted clemency to #AliceMarieJohnson after meeting with  West to talk about her case…
1510, : BEST NEWS EVER!!!! 🙏🏼🙏🏼🙏🏼 
1511," : So grateful to , Jared Kushner & to everyone who has showed compassion & contributed countless hours to…"
1512, : I hope to continue this important work by working together with organizations who have been fighting this fight for much…
1513, : The phone call I just had with Alice will forever be one of my best memories. Telling her for the first time and hearing…
1514, : KIDS SEE GHOSTS ALBUM ART 
1515,🙏🙏🙏 all love to her family 
1516,# in  countries 🙌🙌🙌 
1517,I feel so blessed. For everyone that didn't turn they back. I'm in tears right now. I love all of you 
1518,😍😍😍 
1519,"For all my dogs that stayed down, we up again 🙌🙌🙌 "
1520,I’ve never been about beef    I’m about love    lines were crossed and it’s not good for anyone    so this is dead n
1521,"Download the  app   to watch the livestream of my album listening tonight in Jackson Hole, Wyoming  MD"
1522,"Download the  app   to watch the livestream of my album listening tonight in Jackson hole, Wyomin"
1523,New Flacko 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 
1524,🔥🔥🔥 This is one of my favorite moments. 
1525,gratitude and happiness best describe what my wife means to me. I’m deeply grateful and purely happy 😊
1526,Daytona is the first project out of Wyoming. I’m really proud of what we put together. We’ve spent a year and a… 
1527,album  PUSHA T DAYTONA dropping  
1528,before Edward Bernays Americans purchased things based off needs There was a a time in the  when women did… 
1529,the century of self  It’s  hours long but you’ll get the gist in the first  minu… 
1530,Google dopamin
1531,there was a time when we completely operated without phones. We're addicted to our phones
1532,Look at your phone as tool not an obligation. Would you walk around with a hammer in your pocket? You would p… 
1533,Google dopamin
1534,the century of self  It’s  hours long but you’ll get the gist in the first  minutes Basically Sigmund Frued’s nephew Edward Bernays capitalized off of his uncle’s philosophies and created modern day consumerism
1535,Amma Mata had given over  million hugs 
1536,sometimes we all need hugs
1537,Very cozy. Sleeping in the studio 
1538,"🤣🤣🤣
"
1539,for anyone whose tried to text or call me in the past  weeks I got rid of that phone so I could focus on these albums
1540,The United Nations introduced the Sustainable Development goals and platform in  to transform the world by  
1541,rules are structure for people who can’t carve their own path successfully
1542,% I love the way you think. I’ll reach out 
1543,approved   color way  🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 
1544,      This is the greatest news      This is my favorite show     I’ve seen every episode at least  times each
1545,free thinking is a super p
1546,🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 
1547,original  sample 
1548,It’s about the feeling first 
1549,I’m hyper focused on the n
1550,Childish Gambino - This is America 
1551,😂😂😂🔥🔥🔥 
1552,we’re starting a Yeezy architecture arm called Yeezy home. We’re looking for architects and industrial designers wh… 
1553,naps are awesom
1554,All music coming out of Yeezy sound has to ride like the new Tesla Yeezy sound is Tesla rad
1555,hologram 
1556, : New type of display seen in Hong Kong 
1557,I love the   
1558,take a walk outside. Fresh air is healin
1559,"In a moment of inspiration, energy and excitement I had posted this sketch and would like to acknowledge the true c… "
1560,Today I learned that a newly hired designer on the Yeezy team presented work that was not of their own. This person… 
1561,enjoy the presen
1562,if you’re in the way of your own life you’ll end up in the way of other people’s lives
1563,I can’t wait for electric planes. Elon please hurry up with the ⚡️ jets😭
1564,I can still feel the lov
1565,this is so helpful. I'm always a student. I'm learning about love 
1566,most fear is learned
1567,energy meeting. Beings from all different backgrounds 
1568,I freed a thousand slaves I could have freed a thousand more if only they knew they were slaves. - Harriet Tubman
1569,"when the media masses and scholars talk about what started today. Here's a title ...
the overground hell road"
1570,in school we need to learn how magic Johnson built his business not always about the past. Matter fact I've never e… 
1571,once again I am being attacked for presenting new ideas
1572,the reason why I brought up the  years point is because we can't be mentally imprisoned for another  years. We need free thought now. Even the statement was an example of free thought It was just an idea
1573,we are programmed to always talk and fight race issues. We need to update our conversation
1574,the universe has a plan. I knew that TMZ would be awesom
1575,if this was  years ago I would have been more like Harriet or Na
1576,they can no longer stop our voic
1577,they hung the most powerful in order to force fear into the others
1578,Kanye vs the media is modern day Willie Linch theory
1579,They cut out our tongues so we couldn't communicate to each other. I will not allow my tongue to be cu
1580,My point is for us to have stayed in that position even though the numbers were on our side means that we were mentally enslaved
1581,to make myself clear. Of course I know that slaves did not get shackled and put on a boat by free
1582,we need to have open discussions and ideas on unsettled pain
1583,Thank you Shade room for the love 
1584,we got love. Doing TMZ live with Harvey and Candace Owens 
1585, Charlamagne interview also on YouTub
1586, Charlamagne interv
1587, Charlamagne interv
1588,Making of ye vs the people 
1589,stop thinking about things for a long time without saying what you think
1590,Eli with the drip 
1591,this next text is not directly at Kweli. It just came to my phone at the same tim
1592,Open letter from Jan Adams    This is amazing. Thank you so much for this connection brother. I can't wait to sit w… 
1593,we're starting WORLD LOVE  right now the opposite of a WORLD WAR
1594,Through speech it may be saying simply the word love at the end of a phone call or just saying much lov
1595,"I feel it was heavy handed for me to tell people to tell people ""I love you"" I would ask that we show love how eve… "
1596,We are all great artists. I said something ego driven in the Charlamagne interview that I'd like to update. I said… 
1597,Adi Shankar   We got love 
1598,love is infin
1599,infinite possibilities 
1600,Axel Vervoordt the glob
1601,Candace Owens wrote this at the Office yesterday 
1602,we’re opening up the conversation to the psychologists sociologists and philosophers of the world and we're moving… 
1603,"Yeezy is also food shelter communication education and now a VC
we've invested in  companies since last week"
1604,There has never been a Disney or Apple of apparel and now there is. We are hiring the greatest technical and indust… 
1605,"🔥🔥🔥
this is where a YEEZY study for base layer starts. I'm so excited about our new design team. Yeezy is no longer… "
1606,🔥🔥🔥😊😊😊 just great energy bro 🐉 
1607,Try to avoid repetition do meetings in different places and at different times than the normal break the norma
1608,we got love 
1609,we got love 
1610,I'm at Sci-arc and just learned about desalination Looking at a project by Ashley Morgan Hastings But I can't t… 
1611,There's a silent majority of people that have been silenced for too lon
1612,we're being starved and anyone who starts asking unpopular questions gets demonized. Only free thinkers can change the world
1613,we’re in this so-called information age but we're starving for wisdom
1614,we're dying to be ourselves
1615,Or we’re dying because we've lost our inner child
1616,or at least we're dying to be kids
1617,We’re all kids
1618,What would you do today if you are not afraid of the consequences of failure?
1619,what makes kids so important to learn from psychologically is that they are not afraid to fa
1620,Art is the escape hatch from oppression
1621,Art is the threat to authority
1622,energy is contagious
1623,We can shape our future. I'm an optimist at my core. I know there will be harmony
1624,Remove worry
1625,Happy birthday Trav 
1626, : Weigh the argument against LOVE. Kanye sees this and as a Lincoln-Douglas Debater so does . It is about the value…
1627, : . warned conservatives and republicans: let  be #KanyeWest. 
1628,"    
I'm posting this but not as a diss to J Cole. I love J Cole. I also love where Purp took his f"
1629,inspired by Emma 
1630,my hero Emma Gonzalez 
1631,Mood board 
1632,f the world changed to love the world 🗺 
1633,today is the best day ever and tomorrow's going to be even b
1634,ye vs the people @   
1635,Trust your feelings. Stop thinking so much
1636,lift yourself 
1637,I've got a new challenge for everyone today. Pick somebody that you had an argument with that you think you hate ma… 
1638,Lead with love 
1639,We got love. Agree to disagree 
1640,Lift Yourself  
1641,🐉🔮🌫🌬
1642,"I'm going to drop a song with a verse that will bring Ebro the closure he's been seeking
The bars 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥… "
1643,I haven't done enough research on conservatives to call myself or be called one. I'm just refusing to be enslaved by monolithic though
1644,Artist transform tragedy into beauty
1645,spread love. Put more love into the univers
1646,we are more worried about what we can lose than what we f
1647,it's really cool to say I hate you. But it's not cool to say I love you. Love has a stigma
1648,"Instead of doing what you feel
you just do what other people think you should d"
1649,Your conscience should allow a physical manifestation of your subconscious but right now most peoples conscious is… 
1650,try telling people you love them it actually feels weird at first. We're really good at hating each other. We have… 
1651,the concept of loving people has a stigma
1652,my friend said he texted all his friends this morning and said I love you
1653,John Legend new single on line now 😂
1654,This is year one. We can't ad empathy to MAGA by hating. We can only ad empathy with love and time and truly hearing all sides
1655,I really appreciate this dialogue with John Legend because I'm actually very empathetic. Im still the kid from the… 
1656,if you feel something don't let peer pressure manipulate you
1657,I tweeted the John text to show that there are people around me that disagree with me and voice their opinion. I re… 
1658,People usually don't agree with people who don't agree with them
1659,The world is our family
1660,just think of someone you hate and try saying even to yourself that you love that person
1661,Though hate is a similar emotion to love. Hate is not the answer. Love is
1662,that's the last tweet of the day. I did that one for my god-brother Puff. Now ima go watch the Cavs
1663, employees to go 
1664, of my favorite peop
1665,caption this photo 
1666,can't wait to meet 
1667,Obama was in office for eight years and nothing in Chicago changed
1668,Claudio will be awesome when me and Chance build new homes in Chica
1669,Claudio Silverstein is a free think
1670,Love is the most powerful force in the univers
1671,let's move in love not fea
1672,me hero 
1673,And any fan of me wants Ye to be Ye even when they don't agree because I represent the fact that they can be themse… 
1674,"whenever someone mentions the word ""fan"" to me it's super manipulative. It's like ""don't do or say this because of… "
1675,I want to see a tour with Nikki Minaj and Cardi B
1676,I'd like to meet with Tim Cook. I got some ideas
1677,I feel calm but energized 
1678,need Hype Williams for Nas mov
1679,I'm sitting with Lucian discussing the future of the music industry. Lets bring in David Joseph and Frank Bridgman and Olivier Nuss
1680,I'd like Scooter Braun to be a part of this new platform we're creating. Scooter is a genius. He's more than a man… 
1681,I'm so happy to hear that Peter Thiel would like to take a meeting. I feel very optimistic about the futu
1682,my MAGA hat is signed 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 
1683,we got love 
1684,I need to meet with Larry from
1685,Google supports YEEZY in ending violence in Chicago to start with
1686,we'd be a strategic investor. Not just a VC
1687,I'm  years old and I'm just now becoming my parents child
1688,I’m nice at ping pon
1689,Kids See Ghost short film will be shot by Dexter Navy
1690,my wife just called me and she wanted me to make this clear to everyone. I don't agree with everything Trump does.… 
1691,Yeezy VC invests in and develops food clothing shelter and communications
1692,burn that excel spread sheet 🔥😂
1693,decentraliz
1694,fear takes strategy Unlearn linear thinking Hit you with these zig zag thoughts
1695,no race religion region or political party can argue with the power of lov
1696,When my daughter acts out she actually says afterwards I just want to hear you say I love you m
1697,"I said express love more because we have love but we don't express it. My friend Tmills will always say ""I love yo… "
1698,with love I am invincible. Truth is subjective but love is the most powerful force in the world and the world needs to express more of
1699,with love I am invisible. Truth is subjective but love is the most powerful force in the world and the world needs to express more of
1700,And also I'm all the way out the sunken place. And I'm not scared anymore. I'm not scared of the media. I'm not sca… 
1701,"I love when people have their own ideas. You don't have to be allowed anymore. Just be.
Love who you want to love… "
1702,If your friend jumps off the bridge you don't have to do the same. Ye being Ye is a fight for you to be you. For pe… 
1703,You don't have to agree with trump but the mob can't make me not love him. We are both dragon energy. He is my brot… 
1704,Free thinkers don't fear retaliation for your thoughts. The traditional thinkers are only using thoughts and words… 
1705,Rocky we gotta release our songs ASA
1706,I'm turn the Grammys into the Yammys
1707,Trav we gotta drop the track with me you and Uzi this week bro. Let's gooooooooooooooooooooooooo🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥
1708,I leave my emojis bart Simpson c
1709,I'm used to the heat of independent thoughts
1710,more tweets from the sunken place 😂 
1711,🔥 
1712,do this look like the sunken place 😂 
1713,yes I said we. We the people like my brother Q Tip said on the final Tribe album that should have won the Grammy
1714,when we become president we have to change the name of the plane from Air Force one to Yeezy force one ☝️
1715,the Charlamagne interview just got an offer on  million. Yo  should we hold off for a hundred million???… 
1716,adidas have been great partners and they've let Yeezy be Yeezy. This could've never happened at Nik
1717,the Yeezy  is adidas most requested sh
1718,the desert rat  sold  thousand in one hour on Coachella weekend. Please do not try to play Yeezy or anyone w… 
1719,the Yeezy  sell  thousand pair in four hours. Only thing close to this is the iPhon
1720,North found a lady bug 🐜 🐛 🕷 😊🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 
1721,let’s be like water 😂
1722,oh and Ebro I love you. Ima let you finish but the Charlamagne interview is one of the best interviews of all time. 😂
1723,now can I get back to my positive vibes 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥
1724,People magazine. Watch how you speak my name. You would love a pair of Yeezys. Don't play yourself
1725,Harvey Levin of TMZ your hearing from your future president. Let's be friends. Please never use the word erratic to… 
1726,I follow the shade room. Please never try to play Y
1727,I am this generations Ford Hughes Jobs Disney
1728,We will reach the prices I've promised
1729,there's been a lot of fake news so I just wanted to give you the facts. Yeezy will become the biggest apparel compa… 
1730,I am currently the single highest paid person in footwear. That means I make more money on shoes than Michael Jordan
1731,We have  positions to fill by the end of the year. Yeezy will hit a billion dollars this year. It is the  fas… 
1732,yes I got rid of my last lawyer why? Because he wouldn't come to work full time. I also asked my last manager to co… 
1733,"I'm nobody's ""client"""
1734,I no longer have a manager. I can't be managed
1735,spread lov
1736,never a master. Always a studen
1737,to be great is to be misunderstood
1738,and we danced to music Michael all morning 
1739,me and Mike 😂 
1740,"dragon 🐉 energy
Natural born leaders
Very instinctive
Great foresigh"
1741,you can say anything as long as you put the right emoji next to
1742,If your foresight is incredible Stay stubborn to your vision
1743,I’ve always had a desire to do things people wouldn’t even think to d
1744,everyone should be their own biggest fan
1745,even Prince once had an access pass
1746,Prince opened up for Rick James. everybody starts some where 
1747,life is more exciting than the movies
1748,Donald Glover is a free think
1749,I feel like im  year old again when I make beats for Nas
1750,new ideas will no longer be condemned by the masses. We are on the frontier of massive change. Starting from breaki… 
1751,🙌🙌🙌 
1752,we're evolving at warp speed
1753,This is the funnest car I’ve ever driven
1754,I'm super chaaaaaarged. Bout to take this whole thing to mars
1755,I heard these are really good for the environment 🙏
1756,I really love my Tesla. I'm in the future. Thank you Elon
1757,Nas June 
1758,I'm hand producing all the albums I tweeted about. Been chopping samples from the sunken place 😂Pusha May  My a… 
1759,practice pure lov
1760,It’s no more baring people because they have different ideas
1761,Joseph Beuys 
1762,I feel calm but energized 
1763,self victimization is a diseas
1764,there was a time when slavery was the trend and apparently that time is still upon us. But now it's a mentality
1765,I feel calm but energized
1766,People respect people for following the general trend and consensus
1767,We live in a time where people don’t respect people for being themselves
1768,Constantly bringing up the past keeps you stuck th
1769,The thought police want to suppress freedom of though
1770,we have freedom of speech but not freedom of though
1771,People demonize people and then they demonize anybody who sees anything positive in someone whose been demonized
1772,The psychological zombie effec
1773,Demonization has metastasized
1774,David Hammons Higher Goals. 
1775,our collective consciousness 
1776,the blinders are off
1777,free Yeezy promotion 🤷‍♂️🙈😂😂😂😂 
1778,question everythin
1779,George Condo Saint Pablo Tee 
1780,The more people contribute to real time global consciousness the faster we evolv
1781,get past the pas
1782,be fearless. Express what you feel not what you've been programmed to think
1783,live in love not in fea
1784,Murakami vibes 
1785,I don't subscribe the term and concept of God fearing. That's a dated mentality that was used to control people. W… 
1786,only free thinkers
1787,I love the way Candace Owens thinks
1788,the world is our offic
1789,Yeezy is based in Calabasas but will also be setting up offices in New York London and Wyomin
1790,style is genderless
1791,strive for universal consciousness not segregated consciousness
1792,everything is so planned these days. People appreciate spontaneity and honesty
1793,iterations of ideas are how culture evolves
1794,sharing is community holding information is capitalism
1795,images are limitless and words aren't. Words are defined
1796,I don’t believe in horizontal hierarchy. If you build a ladder too high it’s actually most dangerous for the people at the top
1797,all you have to be is yourself
1798,wtf☠️ 
1799,track pant boots 🤷‍♂️☠️☠️☠️☠️☠️☠️☠️☠️☠️ 
1800,Grocery story drip   Erewhon drip laundry day drip airport drip 🙈😭🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥😱 
1801,rough draft 
1802,Columbia references 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🙈🤷‍♂️🔥🔥🔥🔥🔥🔥🔥🔥🔥☠️ 
1803,I need a water proof silk nylon as soon as possib
1804,people are celebrating real ideas and vibe. Not just hyp
1805,we need to Aman Giri the world
1806,🙈🙈🙈🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥☠️☠️☠️ 
1807,Yeezy  early prototype 
1808,the beauty is in the imperfection(s)
1809,🏀🙈🙈🙈🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 
1810,Yeezy slides 
1811,🙈🙈🙈🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 
1812,transparent 
1813,Pull up in this bitch like 
1814,Pusha T May 
1815,Teyana Taylor June 
1816,it's called Kids See Ghost. That's the name of our group
1817,me and Cudi album June 
1818,June 
1819,my album is  songs
1820,it's not where you take things from. It's where you take them
1821,we're all servants
1822,today will be the greatest day so far. Life keeps getting better and b
1823,if you wanna see the true character of person watch the way they treat someone who can't do anything for them
1824,truth is my goal. Controversy is my gym. I'll do a hundred reps of controversy for a  pack of truth
1825,don't trade your authenticity for approva
1826,let's be less concerned with ownership of ideas. It is important that ideas see the light of day even if you don't… 
1827,"I find myself getting stuck in the idea of originality and letting my ego push me to say things like ""this person s… "
1828,Cars have four wheels. Hoodies have hoods. It's amusing to me when some one says this is an original hoodie. Bro... it's a hoodie 🤷‍♂️
1829,too much emphasis is put on originality. Feel free to take ideas and update them at your will all great artist take and upda
1830,There's love stories. Pain happiness. It's  dementional. There's taste touch sound. It's the most entertaining fo… 
1831,Be here now. Be in the moment. The now is the greatest moment of our lives and it just keeps getting better. The ba… 
1832,There's love stories. Pain happiness. It's  dementional. There's taste touch sound. It's the most entertaining for of entertainment. Just being. We believe time is a man made construct. Actually time and money are both man made currency. Because you can spend them both
1833,me and my friend Anthony Schiller always ask questions about time. Is time linear? I recently did an interview wher… 
1834,"I will work on this ""book"" when I feel it. When We sit still in the mornings We get hit with so many ideas and so m… "
1835,oh by the way this is my book that I'm writing in real time. No publisher or publicist will tell me what to put whe… 
1836,everyone will say he needs to learn how to act. At home parental acting classes are one of the first steps to us lo… 
1837,"in life, we are all trained actors. When we're born we're ourselves and then one of the first things we're thought… "
1838,just stop lying about shit. Just stop lyin
1839,You will be a drop of water with the ocean as your army. If you move out of fear than your on your own. Then it's j… 
1840,I don't believe in the concept of an enemy. We have been conditioned to always be in competition. Stop looking for… 
1841,Don't follow crowds. Follow the innate feelings inside of you. Do what you feel not what you think. Thoughts have b… 
1842,You will be a drop of water with the ocean as your army. If you move out of fear than your on your own. Then it's just you and the money and the countless people you have to lie to and manipulate to build a man made path that will never lead to true happiness
1843,I don't believe in the concept of an enemy. We have been conditioned to always be in competition. Stop looking for something to beat and just be. You don't have to do all the work. Once you start moving in love the universe will assist you
1844,You have the best ideas. Other people's opinions are usually more distractive than informative. Follow your own vi… 
1845,when you first wake up don't hop right on the phone or the internet or even speak to anyone for even up to an hour… 
1846,trend is always la
1847,been reworking the production shape on these #RATBOOTS 🐀🐀🐀for  months. I'm super happy with them. I'm excited ab… 
1848,be transparent as possible. Stop setting plays. Stop playing chess with life. Make decisions based on love not fea
1849,Fear often causes people to be manipulativ
1850,everything you do in life stems from either fear or lov
1851,Sometimes you have to get rid of everythin
1852,distraction is the enemy of vision
1853,try to avoid any contractual situation where you are held back from your ideas
1854,You have to protect your ability to create at all cos
1855,As a creative your ideas are your strongest form of currency
1856,still working to get these right 
1857,also this… 
1858,I asked my friend to design this neck tat for me 
1859,early  photoshop I showed Louise Wilson these the last night I saw her 
1860,often people working with the existing consciousness are jealous of those who are more in touch and they become har… 
1861,Some people have to work within the existing consciousness while some people can shift the consciousness
1862,"my favorite moment of walking into MSG to play Saint Pablo, I used to go to the hospital and play Lamar the album w… "
1863,caption this 
1864,My boy Ninja crazy 🤣😭🤦‍♂️ 
1865,My favorite Saint Pablo Tee 
1866, : Welcome back ! 
1867,Culture 
1868,Happy Holidays 
1869,Happy Holidays 
1870,Happy Holidays 
1871,Franca Sozzani was always so nice and sincere. You will be deeply missed. 
1872,Super inspiring  
1873,#
1874,I feel it is important to have a direct line of communication with our future President if we truly want chan
1875,"These issues included bullying, supporting teachers, modernizing curriculums, and violence in Chica"
1876,I wanted to meet with Trump today to discuss multicultural issues
1877,Happy Birthday babe 
1878,I got rid of my phone so I can have air to crea
1879,FADE 
1880,"With love and respect, Kanye Wes"
1881,Thank you for embarking on this creative journey
1882,"Each and every one’s time, insight and feelings are invaluable to us. We want to make people feel grea"
1883,It’s our life's mission to create the most transformative experiences
1884,"SEASON 
// 
"
1885,vibes 
1886,mood 
1887,I'm so proud of my brother 
1888,McDonalds is my favorite brand
1889,unity love 
1890,#FADE - watch now exclusively on TIDAL - 
1891,SAINT PABLO starting in  hrs 
1892,Power to the people. Power to the artist. Empower the artist and create a more inspired world
1893,Ask yourself Why did you love music in the first place and what can you do to add to the story
1894,Me and Drake both listen to Frank. Radio has to support amazing artists
1895,Every station across the globe. I Heart. Clear Channel local stations. Satellite. Every station. This will make the world b
1896,If anyone at radio really loves music ... Come together and pick your favorite Frank Ocean song and play it at least  times a day
1897,class of  
1898,GLOW 
1899,...Frank album on repeat👌
1900,MELBOURNE 
1901,SYDNEY 
1902,CAPE TOWN 
1903,SINGAPORE 
1904,AMSTERDAM 
1905,BERLIN 
1906,LONDON 
1907,TORONTO 
1908,BOSTON 
1909,SAN FRANCISCO 
1910,PHILADELPHIA 
1911,PORTLAND 
1912,DALLAS 
1913,MIAMI 
1914,DETROIT 
1915,NEW YORK 
1916,HOUSTON 
1917,LOS ANGELES 
1918,LAS VEGAS 
1919,ATLANTA 
1920,CHICAGO 
1921," PABLO STORES WORLDWIDE THIS WEEKEND LOCATIONS HERE
"
1922,So Proud 
1923,Herzog on Famous 
1924,NEW MENS MILITARY BOOT 
1925,First music video that is also an ad campaign directed by Steven Klein for  
1926,I forgot to add Daniel Ek
1927,Apple give Jay his check for Tidal now and stop trying to act like you Stev
1928,Fuck all this dick swinging contest. We all gon be dead in  Years. Let the kids have the music
1929,I need Tim Cook Jay Z Dez Jimmy Larry me and Drake Scooter on the phone or in a room this week!!!
1930,This Tidal Apple beef is fucking up the music gam
1931,ASK SOMEBODY 
1932,EVERYBODY LOOKING 
1933,I'm so happy for  with the launch of his new site 
1934,My favorite song this year 
1935,"NORI ASKED IF THE AIRPLANE COULD TAKE HER TO HEAVEN TO SEE YOU FOR YOUR BIRTHDAY, I LOVE YOU MOM "
1936,I am very proud of my wife for her Forbes cover story. 
1937,Alton Sterling 
1938,First burger of the day goes to Ye 
1939,Jay hype 
1940,ROSWELL ROAD NW AND E ANDREWS DRIVE NW @ :
1941,PIEDMONT ROAD NE AND LINDBERGH WAY NE @ : MORELAND AVENUE NE AND EUCLID AVENUE NE @ :
1942,RESCHEDULING ATLANTA FAMOUS VIEWINGS FOR TONIGHT STARTING AT PEACHTREE STREET AND  STREET NE @ :
1943,BROADWAY AND  AVENUE SOUTH @ : MAIN STREET AND N  STREET @ :
1944,FAMOUS VIEWINGS IN NASHVILLE TONIGHT STARTING AT BROADWAY AND  AVENUE SOUTH @ :
1945,NORTH HASKELL AVENUE AND GASTON AVENUE @ :
1946,HYATT REGENCY HOTEL DRIVE AND REUNION BLVD EAST @ : KEATING DRIVE AND COTTON BOWL CIRCLE @ :
1947,FAMOUS VIEWINGS IN DALLAS TONIGHT STARTING AT N HOUSTON STREET AND ELM STREET @ :
1948,INDEPENDENCE AVENUE SE BETWEEN  STREET SE AND  STREET SE @ :
1949,MACOMB STREET NW AND WISCONSIN AVENUE @ : FLORIDA AVENUE NW AND W STREET NW @ :  STREET NW and G STREET NW @ :
1950,FAMOUS VIEWINGS IN WASHINGTON DC TONIGHT STARTING AT U STREET NW BETWEEN  STREET NW AND VERMONT AVENUE NW @ :
1951,COVENT GARDEN PLAZA AND RUSSELL STREET @ : NEWPORT PLACE AND GERRARD PLACE @ :
1952,FAMOUS VIEWINGS IN LONDON TONIGHT STARTING AT BETHNAL GREEN ROAD AND BRAITHWAITE STREET @ :
1953,THAT PART 
1954,E  STREET AND BRAZOS STREET @ : COLORADO STREET AND W MARTIN LUTHER KING JR BLVD @ :
1955,FAMOUS VIEWINGS IN AUSTIN TONIGHT STARTING AT BRAZOS STREET AND E  STREET @ : RIVER RED STREET AND E  STREET @ :
1956,EUTAW STREET AND W CAMDEN STREET @ : W LOMBARD STREET AND S HOWARD STREET @ : WATER STREET AND S CALVERT @ :
1957,FAMOUS VIEWINGS IN BALTIMORE TONIGHT STARTING AT N CHARLES STREET AND W CENTRE STREET @ : ART MUSEUM DRIVE @ :
1958,ROOF OF THE PARRISH ART MUSEUM IN WATER MILL @ :
1959,NEWTOWN LANE AND OSBORNE LANE @ : MONTAUK HIGHWAY IN WATER MILL BETWEEN HALSEY LANE AND PROPRIETORS ROAD @ :
1960,FAMOUS VIEWINGS IN THE HAMPTONS TONIGHT STARTING AT FORT POND ROAD AND THE LONG ISLAND RAILROAD @ :
1961,ROSWELL ROAD AND POWERS FERRY ROAD @ :
